"","web_url","snippet","print_page","source","pub_date","document_type","new_desk","type_of_material","X_id","word_count","score","uri","section_name","headline.main","headline.kicker","headline.content_kicker","headline.print_headline","headline.name","headline.seo","headline.sub","byline.original","byline.organization"
"91","https://www.nytimes.com/reuters/2018/03/26/business/26reuters-facebook-cambridge-analytica-apology.html","Opinion polls published on Sunday in the United States and Germany cast doubt over the level of trust people have in Facebook over privacy, as the firm ran advertisements in British and U.S. newspapers apologizing to users.",NA,"Reuters","2018-03-26T05:11:46+0000","article","None","News","5ab8811747de81a9012171a8",607,0.3716323,"nyt://article/e71a045c-b1c7-5c92-adcd-bcb733f5fe08",NA,"Americans Less Likely to Trust Facebook Than Rivals on Personal Data",NA,NA,"Americans Less Likely to Trust Facebook Than Rivals on Personal Data",NA,NA,NA,"By REUTERS","REUTERS"
"92","https://www.nytimes.com/reuters/2018/03/25/business/25reuters-facebook-cambridge-analytica-apology.html","Opinion polls published on Sunday in the United States and Germany indicated that a majority of the public were losing trust in Facebook over privacy, as the firm ran advertisements in British and U.S. newspapers apologizing to users.",NA,"Reuters","2018-03-25T08:56:46+0000","article","None","News","5ab7645247de81a901216d3d",608,0.37125865,"nyt://article/18b94fbc-caaf-5649-ac28-98614ba470bc",NA,"Polls Show Facebook Losing Trust as Firm Uses Ads to Apologize",NA,NA,"Polls Show Facebook Losing Trust as Firm Uses Ads to Apologize",NA,NA,NA,"By REUTERS","REUTERS"
"93","https://www.nytimes.com/reuters/2018/03/27/business/27reuters-facebook-cambridgeanalytica-britain-may.html","British Prime Minister Theresa May said she hoped Facebook Chief Executive Mark Zuckerberg understood why people were concerned about alleged leaks of personal data, but it was up to him to decide whether to face a committee in Britain's parliamen...",NA,"Reuters","2018-03-27T16:18:03+0000","article","None","News","5aba6ebf47de81a901217fc2",133,0.36979046,"nyt://article/44173c8a-1967-5ef4-9db2-a9b6b5310ab0",NA,"UK's May Says She Hopes Facebook Boss Understands Data Leak Concerns",NA,NA,"UK's May Says She Hopes Facebook Boss Understands Data Leak Concerns",NA,NA,NA,"By REUTERS","REUTERS"
"94","https://www.nytimes.com/aponline/2018/03/27/us/ap-facebook-privacy-scandal-app-privacy.html","The news that Facebook's Android app has been collecting call and text histories is yet another black eye for the social media giant. But just why was Facebook able to siphon off records of who its users were contacting &#8212; and when &#8212; in...",NA,"AP","2018-03-27T07:03:04+0000","article","None","News","5ab9ecab47de81a901217bac",889,0.36878067,"nyt://article/a7f3fcf9-ede4-5f7e-9428-b571a2a29d82",NA,"How Facebook Was Able to Siphon Off Phone Call and Text Logs",NA,NA,"How Facebook Was Able to Siphon Off Phone Call and Text Logs",NA,NA,NA,"By THE ASSOCIATED PRESS","THE ASSOCIATED PRESS"
"95","https://www.nytimes.com/reuters/2018/03/27/business/27reuters-facebook-cambridgeanalytica-britain.html","A scandal engulfing Facebook over the use of its data by political consultants widened on Tuesday when a whistleblower said Canadian company AggregateIQ had developed a program to target Republican voters in the 2016 U.S. election.",NA,"Reuters","2018-03-27T09:05:56+0000","article","None","News","5aba097947de81a901217c51",626,0.36847994,"nyt://article/9d18194f-6722-5b69-9a49-d611ba100322",NA,"Facebook Data Scandal Widens as Canadian Company Accused of Helping Target U.S. Voters",NA,NA,"Facebook Data Scandal Widens as Canadian Company Accused of Helping Target U.S. Voters",NA,NA,NA,"By REUTERS","REUTERS"
"96","https://www.nytimes.com/reuters/2018/03/28/technology/28reuters-trade-ecommerce.html","The scandal over data privacy that is causing a headache for Facebook Inc shows just one aspect of the huge task of preparing the world for e-commerce, the United Nations trade and development agency UNCTAD said on Wednesday.",NA,"Reuters","2018-03-28T14:53:59+0000","article","None","News","5abbac8a47de81a901218a46",394,0.36783093,"nyt://article/2d5dac44-9128-58c7-a229-d26c45d57a3d",NA,"Facebook Privacy Debate Is Tip of the e-Commerce Iceberg, U.N. Says",NA,NA,"Facebook Privacy Debate Is Tip of the e-Commerce Iceberg, U.N. Says",NA,NA,NA,"By REUTERS","REUTERS"
"97","https://www.nytimes.com/reuters/2018/03/25/technology/25reuters-usa-facebook-poll.html","Fewer than half of Americans trust Facebook to obey U.S. privacy laws, according to a Reuters/Ipsos poll released on Sunday, illustrating the challenge facing the social media network after a scandal over its handling of personal information.",NA,"Reuters","2018-03-25T12:05:47+0000","article","None","News","5ab7909d47de81a901216dbd",694,0.36290342,"nyt://article/562505cc-ebd1-5b74-b23f-8dec35a347b5",NA,"Americans Less Likely to Trust Facebook Than Rivals on Personal Data: Reuters/Ipsos Poll",NA,NA,"Americans Less Likely to Trust Facebook Than Rivals on Personal Data: Reuters/Ipsos Poll",NA,NA,NA,"By REUTERS","REUTERS"
"98","https://www.nytimes.com/reuters/2018/03/24/technology/24reuters-facebook-cambridge-analytica-warrants.html","Investigators from Britain's data watchdog searched the London offices of Cambridge Analytica, the data analytics firm at the center of a storm over allegations it improperly harvested Facebook data to target U.S. voters.",NA,"Reuters","2018-03-24T11:23:45+0000","article","None","News","5ab6354647de81a9012168b9",497,0.36023948,"nyt://article/d5d772a0-a578-546f-a08c-d0e5a27b75f1",NA,"UK Investigators Search London Office of Firm at Center of Facebook Data Storm",NA,NA,"UK Investigators Search London Office of Firm at Center of Facebook Data Storm",NA,NA,NA,"By REUTERS","REUTERS"
"99","https://www.nytimes.com/aponline/2018/03/26/world/europe/ap-eu-europe-data-crackdown.html","Facebook CEO Mark Zuckerberg is promising to do a better job protecting user data following reports that a political consultant misused the personal information of millions of the company's subscribers. The fact is, European regulators are already...",NA,"AP","2018-03-26T08:56:53+0000","article","None","News","5ab8b5dc47de81a90121728c",1103,0.36023018,"nyt://article/f9d917ee-ec98-56e1-9586-0e27de1cf120","Europe","Watch It, Facebook: New EU Data Rules May Have Broad Impact",NA,NA,"Watch It, Facebook: New EU Data Rules May Have Broad Impact",NA,NA,NA,"By THE ASSOCIATED PRESS","THE ASSOCIATED PRESS"
"100","https://www.nytimes.com/reuters/2018/03/23/business/23reuters-facebook-cambridge-analytica-warrants.html","Investigators from Britain's data watchdog on Friday searched the London offices of Cambridge Analytica, the data analytics firm at the centre of a storm over allegations it improperly harvested Facebook data to target U.S. voters.",NA,"Reuters","2018-03-23T19:50:46+0000","article","None","News","5ab55a9a47de81a90121649b",450,0.3588944,"nyt://article/a9d47880-07bc-512a-9e12-936f6baf90f4",NA,"UK Investigators Search London Office of Firm at Centre of Facebook Data Storm",NA,NA,"UK Investigators Search London Office of Firm at Centre of Facebook Data Storm",NA,NA,NA,"By REUTERS","REUTERS"
"101","https://www.nytimes.com/aponline/2018/03/22/us/ap-facebook-cambridge-analytica-investigations-glance.html","Authorities in the U.S. and the U.K. are bearing down on Facebook and political data-mining firm Cambridge Analytica over allegations the firm stole data from 50 million Facebook users and used it to manipulate elections.",NA,"AP","2018-03-22T17:18:06+0000","article","None","News","5ab3e55547de81a901215680",528,0.3595192,"nyt://article/eacb2bb7-1d8a-5b65-992e-e3099b8b246d",NA,"At a Glance: Calls in US, UK to Probe Facebook, Data Firm",NA,NA,"At a Glance: Calls in US, UK to Probe Facebook, Data Firm",NA,NA,NA,"By THE ASSOCIATED PRESS","THE ASSOCIATED PRESS"
"102","https://www.nytimes.com/reuters/2018/03/23/business/23reuters-facebook-cambridge-analytica-warrants.html","Investigators from Britain's data watchdog on Friday searched the London offices of Cambridge Analytica, the data analytics firm at the centre of a storm over allegations it improperly harvested Facebook data to target U.S. voters.",NA,"Reuters","2018-03-23T19:50:46+0000","article","None","News","5ab55a9a47de81a90121649b",450,0.35827273,"nyt://article/a9d47880-07bc-512a-9e12-936f6baf90f4",NA,"UK Investigators Search London Office of Firm at Centre of Facebook Data Storm",NA,NA,"UK Investigators Search London Office of Firm at Centre of Facebook Data Storm",NA,NA,NA,"By REUTERS","REUTERS"
"103","https://www.nytimes.com/reuters/2018/03/22/business/22reuters-facebook-cambridge-analytica-whistleblower.html","A former Facebook operations manager told a British parliamentary committee on Wednesday that data harvesting of member profiles by outside software developers was once routine and that the company took years to clamp down on the practice.",NA,"Reuters","2018-03-22T09:52:27+0000","article","None","News","5ab37cde47de81a9012151f4",496,0.35706857,"nyt://article/a58255b5-7f31-5cb3-9548-ba1c5c0a43ee",NA,"Facebook Took Years to Clamp Down on Developers' Data Harvesting-Ex-Operations Manager",NA,NA,"Facebook Took Years to Clamp Down on Developers' Data Harvesting-Ex-Operations Manager",NA,NA,NA,"By REUTERS","REUTERS"
"104","https://www.nytimes.com/reuters/2018/03/21/business/21reuters-facebook-cambridge-analytica-lawsuits.html","Facebook Inc and the political consulting firm Cambridge Analytica have been sued in the United States for obtaining information belonging to 50 million of the social media company's users without permission.",NA,"Reuters","2018-03-21T14:09:56+0000","article","None","News","5ab267b647de81a9012144e8",387,0.35539606,"nyt://article/e3137197-7787-5608-b890-f7f9b0318c8b",NA,"Facebook, Cambridge Analytica Sued in U.S. by Users Over Data Harvesting",NA,NA,"Facebook, Cambridge Analytica Sued in U.S. by Users Over Data Harvesting",NA,NA,NA,"By REUTERS","REUTERS"
"105","https://www.nytimes.com/aponline/2018/03/21/us/ap-facebook-cambridge-analytica-investigations-glance.html","Authorities in the U.S. and the U.K. are bearing down on Facebook and political data-mining firm Cambridge Analytica over allegations the firm stole data from 50 million Facebook users and used it to manipulate elections.",NA,"AP","2018-03-21T17:48:13+0000","article","None","News","5ab29ae147de81a901214932",487,0.3538512,"nyt://article/380faea9-7d7e-5864-bf92-60ac8f826e14",NA,"At a Glance: Calls in US, UK to Probe Facebook, Data Firm",NA,NA,"At a Glance: Calls in US, UK to Probe Facebook, Data Firm",NA,NA,NA,"By THE ASSOCIATED PRESS","THE ASSOCIATED PRESS"
"106","https://www.nytimes.com/2018/03/25/briefing/gun-control-john-bolton-facebook.html","Here’s what you need to know about the week’s top stories.",NA,"The New York Times","2018-03-25T10:00:10+0000","article","NYTNow","briefing","5ab7732e47de81a901216d71",1134,0.35343832,"nyt://article/e9a3e87f-320a-50d5-a5e6-5e5add5fd419",NA,"Gun Control, John Bolton, Facebook: Your Weekend Briefing",NA,NA,"Your Weekend Briefing",NA,NA,NA,"By KAREN ZRAICK and BRENT MURRAY",NA
"107","https://www.nytimes.com/reuters/2018/03/23/business/23reuters-facebook-cambridge-analytica-congress.html","U.S. lawmakers on Friday formally asked Facebook Inc's Mark Zuckerberg to explain at a congressional hearing how 50 million users' data got into the hands of political consultancy Cambridge Analytica. ",NA,"Reuters","2018-03-23T14:29:14+0000","article","None","News","5ab50f3d47de81a9012160d4",515,0.35227957,"nyt://article/b33bc8a6-462e-5267-ba39-e553e4b747a2",NA,"U.S. Lawmakers Formally Ask Facebook CEO to Testify on User Data",NA,NA,"U.S. Lawmakers Formally Ask Facebook CEO to Testify on User Data",NA,NA,NA,"By REUTERS","REUTERS"
"108","https://www.nytimes.com/reuters/2018/03/21/business/21reuters-facebook-cambridge-analytica-whistleblower.html","A former Facebook operations manager told a British parliamentary committee on Wednesday that data harvesting of member profiles by outside software developers was once routine and that the company took years to clamp down on the practice.",NA,"Reuters","2018-03-21T18:45:40+0000","article","None","News","5ab2a85947de81a901214a65",496,0.3518679,"nyt://article/a81527d8-9664-51fa-a19f-3e81d96fdf2e",NA,"Facebook Took Years to Clamp Down on Developers' Data Harvesting: Ex-Operations Manager",NA,NA,"Facebook Took Years to Clamp Down on Developers' Data Harvesting: Ex-Operations Manager",NA,NA,NA,"By REUTERS","REUTERS"
"109","https://www.nytimes.com/reuters/2018/03/26/business/26reuters-china-forum-data.html","Executives from Apple Inc and IBM Corp have called for more oversight on how personal data is used following the Facebook Inc breach that saw roughly 50 million users' data misused by consultancy Cambridge Analytica.",NA,"Reuters","2018-03-26T06:20:46+0000","article","None","News","5ab8914347de81a9012171eb",425,0.35090882,"nyt://article/0bcf036c-46ec-560e-b13c-d3ebeb75c7cd",NA,"Apple, IBM Chiefs Call for More Data Oversight After Facebook Breach",NA,NA,"Apple, IBM Chiefs Call for More Data Oversight After Facebook Breach",NA,NA,NA,"By REUTERS","REUTERS"
"110","https://www.nytimes.com/2018/03/22/briefing/facebook-john-dowd-syria.html","Here’s what you need to know at the end of the day.",NA,"The New York Times","2018-03-22T21:53:40+0000","article","NYTNow","briefing","5ab425ea47de81a90121596e",990,0.348267,"nyt://article/01bb9983-bc51-538f-bed1-f1304b4b738a",NA,"Facebook, John Dowd, Syria: Your Thursday Evening Briefing",NA,NA,"Your Evening Briefing",NA,NA,NA,"By KAREN ZRAICK and MERRILL D. OLIVER",NA
"111","https://www.nytimes.com/reuters/2018/03/22/business/22reuters-facebook-cambridge-analytica-apps.html","Big internet companies and small software developers alike are likely to face scrutiny over how they share customer information in the wake of the scandal involving Facebook Inc and the British election consulting firm Cambridge Analytica.",NA,"Reuters","2018-03-22T05:03:37+0000","article","None","News","5ab3392d47de81a901215095",875,0.34844238,"nyt://article/29c532d4-2b7c-54df-a946-c45db77235cc",NA,"Facebook Scandal Could Push Other Tech Companies to Tighten Data Sharing",NA,NA,"Facebook Scandal Could Push Other Tech Companies to Tighten Data Sharing",NA,NA,NA,"By REUTERS","REUTERS"
"112","https://www.nytimes.com/2018/03/22/style/eating-disorder-triggers.html","A reader in recovery for an eating disorder wonders how to deal with an in-law’s triggering symptoms.",NA,"The New York Times","2018-03-22T16:22:36+0000","article","Styles","News","5ab3d85247de81a9012155b7",841,0.26145816,"nyt://article/93618cae-10bc-5f10-b60a-ce9af8f3e09c",NA,"The Roadblock to a Healthy Relationship With Food","Social Q’s","Social Q’s","",NA,NA,NA,"By PHILIP GALANES",NA
"113","https://www.nytimes.com/2018/03/21/technology/think-cryptocurrency-is-confusing-try-paying-taxes-on-it.html","With this year’s April 17 filing deadline fast approaching, many virtual currency traders are sweating over their tax returns.","1","The New York Times","2018-03-21T15:36:16+0000","article","Business","News","5ab27bf347de81a90121465f",1245,0.25959423,"nyt://article/b5c9bf57-745c-5ab3-aba7-6606ca23bdc4",NA,"Think Cryptocurrency Is Confusing? Try Paying Taxes on It","The Shift","The Shift","A Rude Tax Awakening For Virtual Currencies",NA,NA,NA,"By KEVIN ROOSE",NA
"114","https://www.nytimes.com/2018/03/26/opinion/ai-social-media-advertising.html","Disinformation operations will gradually become concerted, automatic and seamless.",NA,"The New York Times","2018-03-26T20:14:04+0000","article","OpEd","Op-Ed","5ab9548f47de81a90121781c",1324,0.25927344,"nyt://article/2b179a3f-1092-5a41-9f13-c5e59d6d0b81",NA,"Beware of A.I. in Social Media Advertising","Op-Ed Contributor","Op-Ed Contributor","",NA,NA,NA,"By DIPAYAN GHOSH",NA
"115","https://www.nytimes.com/2018/03/28/opinion/europe-data-privacy.html","The United States is “half-asleep at the wheel,” while Europe has new regulations soon to take effect, a reader says.",NA,"The New York Times","2018-03-28T17:41:45+0000","article","Letters","Letter","5abbd3dd47de81a901218c19",129,0.117341496,"nyt://article/e70e0ec2-3164-5b5e-a800-e089213e3168",NA,"Look to Europe for Guidance on Data Privacy","Letter","Letter","A Model for Data Privacy",NA,NA,NA,NA,NA
"116","https://www.nytimes.com/2018/03/27/magazine/everyone-wants-power-everyone-thinks-someone-else-has-it.html","Influence and authority come in so many forms that we could argue forever about who really holds them. But there are at least some clear winners.","9","The New York Times","2018-03-27T09:00:07+0000","article","Magazine","News","5aba081c47de81a901217c3d",1585,0.110445336,"nyt://article/4de2e367-85a4-5f93-8689-617f40399d2d",NA,"Everyone Wants ‘Power.’ Everyone Thinks Someone Else Has It.","First Words","First Words","Extra Strength",NA,NA,NA,"By MICHELLE DEAN",NA
"117","https://www.nytimes.com/2018/03/23/world/europe/cambridge-analytica-search-london-facebook.html","The company harvested data from 50 million Facebook users to develop psychological profiles on behalf of political campaigns, including that of President Trump.","14","The New York Times","2018-03-23T23:17:51+0000","article","Foreign","News","5ab58b2347de81a901216677",327,0.09609704,"nyt://article/86ac625b-952f-5419-b309-5b4d6282a1a5","Europe","British Authorities Search Offices of Cambridge Analytica",NA,NA,"Investigators Raid Office  Of Data Firm In London",NA,NA,NA,"By THE NEW YORK TIMES","The New York Times"
"118","https://www.nytimes.com/2018/03/21/technology/facebook-zuckerberg-data-privacy.html","In his first public statements concerning a scandal involving Cambridge Analytica, Mark Zuckerberg said “there’s more to do, and we need to step up and do it.”","1","The New York Times","2018-03-21T20:05:57+0000","article","Business","News","5ab2bb2947de81a901214bd0",1373,0.095001966,"nyt://article/bc3c48f2-82b7-5c45-a340-249c1f339931",NA,"Zuckerberg, Facing Facebook’s Worst Crisis Yet, Pledges Better Privacy",NA,NA,"Facebook’s Chief Admits Mistakes In Guarding Data",NA,NA,NA,"By SHEERA FRENKEL and KEVIN ROOSE",NA
"119","https://www.nytimes.com/2018/03/22/technology/kevins-week-in-tech-zuckerbergs-answers-to-privacy-scandal-raise-more-questions.html","Mark Zuckerberg said Facebook’s reliance on advertising aligned with its mission to build a community. But what if Facebook cost $5 per month to use?","1","The New York Times","2018-03-22T19:29:11+0000","article","Business","News","5ab4040b47de81a9012157dc",1022,0.092758335,"nyt://article/74e9f473-2c50-5967-b8c5-37f25169fdd9",NA,"Kevin’s Week in Tech: Zuckerberg’s Answers to Privacy Scandal Raise More Questions","Bits","Bits","Zuckerberg’s Answers Raise Questions",NA,NA,NA,"By KEVIN ROOSE",NA
"120","https://www.nytimes.com/2018/03/21/podcasts/the-daily/cambridge-analytica-facebook-data.html","How did the brains behind Cambridge Analytica, the political research firm that worked with the Trump campaign, become its whistle-blower?",NA,"The New York Times","2018-03-21T09:57:37+0000","article","Podcasts","briefing","5ab22c9547de81a90121412b",358,0.09169364,"nyt://article/629d1341-ea0b-500d-8f37-99958395b77f","The Daily","Listen to ‘The Daily’: The Data Harvesters","The Daily","The Daily","",NA,NA,NA,"By MICHAEL BARBARO",NA
"121","https://www.nytimes.com/2018/03/21/technology/mark-zuckerberg-facebook.html","Amid a data scandal this week, Mr. Zuckerberg, Facebook’s chief executive, and Sheryl Sandberg, chief operating officer, have been nowhere to be found in public.",NA,"The New York Times","2018-03-21T16:47:53+0000","article","Business","News","5ab28cbc47de81a90121479f",645,0.09104558,"nyt://article/2013741c-d8b8-588e-bdf5-fc57f92ad341",NA,"Missing From Facebook’s Crisis: Mark Zuckerberg",NA,NA,"",NA,NA,NA,"By KEVIN ROOSE and SHEERA FRENKEL",NA
"122","https://www.nytimes.com/2018/03/22/opinion/letters/facebook-zuckerberg.html","Readers discuss how Cambridge Analytica provided information to the Trump campaign.",NA,"The New York Times","2018-03-22T20:39:38+0000","article","Letters","Letter","5ab4149247de81a901215892",690,0.09081902,"nyt://article/af44ece2-4da0-5035-959e-e40d5e6c6458","Letters","Facebook’s Apology, and Next Steps","Letters","Letters","Facebook’s Apology, and Next Steps",NA,NA,NA,NA,NA
"123","https://www.nytimes.com/2018/03/22/technology/instagram-algorithm-change.html","The changes appear to address some common gripes, like how some posts can keep appearing on your feed seemingly for days.",NA,"The New York Times","2018-03-22T21:09:43+0000","article","Business","News","5ab41b9f47de81a9012158f2",429,0.089952044,"nyt://article/693e42da-0096-5458-8999-67aeecb0d1c8",NA,"Instagram Is Changing Its Algorithm. Here’s How.",NA,NA,"Instagram Is Changing Its Algorithm. Here’s How.",NA,NA,NA,"By JACEY FORTIN",NA
"124","https://www.nytimes.com/2018/03/21/technology/mark-zuckerberg-q-and-a.html","Facebook’s chief executive spoke with The New York Times about data privacy of users, Cambridge Analytica and the company’s next steps.","1","The New York Times","2018-03-22T01:06:39+0000","article","Business","News","5ab301a347de81a901214f28",2969,0.08876838,"nyt://article/34b9941a-c184-5c56-891c-1537dbf708d4",NA,"Mark Zuckerberg’s Reckoning: ‘This Is a Major Trust Issue’",NA,NA,"Zuckerberg Reiterates Obligation To Privacy",NA,NA,NA,"By KEVIN ROOSE and SHEERA FRENKEL",NA
"125","https://www.nytimes.com/2018/03/22/opinion/democracy-survive-data.html","We can blame Facebook and Cambridge Analytica for the damage they’ve done, but the responsibility lies with all of us.","2","The New York Times","2018-03-22T19:42:27+0000","article","OpEd","Op-Ed","5ab4072747de81a9012157f6",1222,0.08590447,"nyt://article/aee5c7ef-d813-5385-93a4-fb77348401ed","Sunday Review","How Democracy Can Survive Big Data","The Stone","The Stone","How Democracy Can Survive Big Data",NA,NA,NA,"By COLIN KOOPMAN",NA
"126","https://www.nytimes.com/2018/03/21/crosswords/daily-puzzle-2018-03-22.html","Ross Trudeau takes social media to a whole new level.",NA,"The New York Times","2018-03-22T02:00:00+0000","article","Games","News","5ab30e2447de81a901214f75",728,0.0850897,"nyt://article/5822d648-dab6-5103-81c8-1c67dc71172d",NA,"One With a Lot of Tweets","Wordplay","Wordplay","One With a Lot of Tweets",NA,NA,NA,"By DEB AMLEN",NA
"127","https://www.nytimes.com/2018/03/22/business/dealbook/mark-zuckerberg-facebook.html","Till now investors might have thought they could take Mr. Trump’s trade pronouncements in stride. But after Thursday’s selloff, will their optimism return?",NA,"The New York Times","2018-03-22T11:49:24+0000","article","Business","News","5ab3984847de81a901215301",3095,0.084582165,"nyt://article/ea789b11-374a-5f70-a129-11151d5a0316","DealBook","What’s Next for Stocks After the China Tariffs: DealBook Briefing",NA,NA,"",NA,NA,NA,NA,NA
"128","https://www.nytimes.com/2018/03/27/business/media/breitbart-news-live-events.html","The right-wing website is taking a cue from one of its foes — the mainstream media — and sponsoring a town-hall event in suburban New Orleans next month.",NA,"The New York Times","2018-03-27T18:28:17+0000","article","Business","News","5aba8d4447de81a901218100",527,0.07447331,"nyt://article/57e808fc-253f-5409-891e-a68f2e5adc93","Media","Breitbart, Facing Headwinds, Tries a New Tack: Live Events",NA,NA,"Breitbart, Facing Headwinds, Tries a New Tack: Live Events",NA,NA,NA,"By MICHAEL M. GRYNBAUM",NA
"129","https://www.nytimes.com/2018/03/28/technology/personaltech/social-media-timeline.html","Facebook and Twitter don’t make it easy to run your old posts through the scrubber. So our personal tech columnist took on the challenge.","7","The New York Times","2018-03-28T18:05:11+0000","article","Business","News","5abbd95b47de81a901218c56",1049,0.073571905,"nyt://article/596270e1-6109-54b3-99e1-b88a0b2751cb","Personal Tech","Want to Purge Your Social Media Timelines? Can You Spare a Few Hours?","Tech Fix","Tech Fix","Scrubbing Timeline Can Be a Chafing Experience",NA,NA,NA,"By BRIAN X. CHEN",NA
"130","https://www.nytimes.com/2018/03/28/us/ben-carson-hud-fair-housing-discrimination.html","The department is aiming to roll back Obama administration attempts to curtail racial, ethnic and income segregation in federally subsidized housing and development projects.","1","The New York Times","2018-03-28T18:59:32+0000","article","Washington","News","5abbe61647de81a901218cd3",1817,0.07126859,"nyt://article/0451906c-0311-5c74-a60c-da2f82ced5e8",NA,"Under Ben Carson, HUD Scales Back Fair Housing Enforcement",NA,NA,"HUD Retreats  On Enforcing Housing Law",NA,NA,NA,"By GLENN THRUSH",NA
"131","https://www.nytimes.com/2018/03/26/business/dealbook/facebook-tim-cook.html","Stocks on Wall Street surged on signs of easing trade tensions.",NA,"The New York Times","2018-03-26T11:17:30+0000","article","Business","News","5ab8d6cf47de81a90121737d",3098,0.066574834,"nyt://article/c1ca1671-98a7-5a16-ad98-37b99497bd9f","DealBook","Dow and S.&amp;P. 500 Have Their Best Day in Nearly Three Years: DealBook Briefing",NA,NA,"",NA,NA,NA,NA,NA
"132","https://www.nytimes.com/2018/03/27/technology/facebooks-zuckerberg-said-to-agree-to-testify-before-congress-over-data-privacy.html","Mark Zuckerberg, Facebook’s chief executive, has agreed to testify in Washington over how his social network handled people’s data, according to people familiar with the decision.","1","The New York Times","2018-03-27T18:19:46+0000","article","Business","News","5aba8b4647de81a9012180eb",846,0.06500099,"nyt://article/4b697d05-ec65-53a4-bb5b-0e5e378c7bb1",NA,"Facebook’s Zuckerberg Said to Agree to Testify Before Congress Over Data Privacy",NA,NA,"Zuckerberg Makes Date For Live Chat With Congress",NA,NA,NA,"By CECILIA KANG and SHEERA FRENKEL",NA
"133","https://www.nytimes.com/2018/03/23/technology/elon-musk-deletefacebook.html","Mr. Musk deleted the Facebook pages of two of his companies, SpaceX and Tesla. He and the Facebook C.E.O., Mark Zuckerberg, have, er, not always gotten along.","2","The New York Times","2018-03-23T17:54:05+0000","article","Business","News","5ab53f4147de81a901216380",596,0.06453126,"nyt://article/fc87cf77-1a66-5a70-bd1f-a7e20169369c",NA,"Elon Musk Joins #DeleteFacebook With a Barrage of Tweets",NA,NA,"Musk, Escalating Feud, Backs #DeleteFacebook By Pulling Companies",NA,NA,NA,"By NELLIE BOWLES",NA
"134","https://www.nytimes.com/2018/03/22/opinion/facebook-spreading-ideas.html","Think first before you retweet that bit of fake news.","23","The New York Times","2018-03-22T22:58:13+0000","article","OpEd","Op-Ed","5ab4350e47de81a9012159ff",870,0.059285298,"nyt://article/06d65b3a-406a-5faa-a1ea-3a107ee9de81",NA,"How to Prevent Smart People From Spreading Dumb Ideas","Op-Ed Contributor","Op-Ed Contributor","The Spread of Dumb Ideas",NA,NA,NA,"By MICHAEL J. SOCOLOW",NA
"135","https://www.nytimes.com/2018/03/21/technology/facebook-zucktown-willow-village.html","In Menlo Park, Calif., Facebook is building a real community and testing the proposition: Do people love tech companies so much they will live inside them?","1","The New York Times","2018-03-21T09:00:12+0000","article","SundayBusiness","News","5ab21f2347de81a90121407b",3142,0.05876787,"nyt://article/6dc98ae6-643d-583d-a3aa-b48fbdb4397b",NA,"Welcome to Zucktown. Where Everything Is Just Zucky.",NA,NA,"Welcome to Zucktown",NA,NA,NA,"By DAVID STREITFELD",NA
"136","https://www.nytimes.com/2018/03/24/arts/11-of-our-best-weekend-reads.html","The suffering and spirit of San Juan, P.R. Kayaking across the Atlantic Ocean at 70 years old (for the third time). David Bowie as you’ve never seen him, and more.",NA,"The New York Times","2018-03-24T09:00:01+0000","article","Culture","News","5ab6139847de81a90121684f",620,0.056690007,"nyt://article/d28d55ea-be6c-564d-a153-f9141f28894a",NA,"11 of Our Best Weekend Reads",NA,NA,"11 of Our Best Weekend Reads",NA,NA,NA,"By REMY TUMIN",NA
"137","https://www.nytimes.com/2018/03/21/technology/personaltech/delete-facebook.html","The social network may be too large to truly quit. Our personal tech columnist answers questions from readers who are contemplating deactivation.","5","The New York Times","2018-03-21T19:37:10+0000","article","Business","News","5ab2b46947de81a901214b57",1259,0.049155843,"nyt://article/abd90681-1554-5162-96a9-7992d04d63eb","Personal Tech","Want to #DeleteFacebook? You Can Try","Tech Fix","Tech Fix","Want to #DeleteFacebook? Well, You Can Try",NA,NA,NA,"By BRIAN X. CHEN",NA
"138","https://www.nytimes.com/2018/03/21/opinion/trump-facebook-cambridge-analytica-media.html","It was television, not Facebook, that made him president.",NA,"The New York Times","2018-03-21T09:30:06+0000","article","OpEd","Op-Ed","5ab2262147de81a9012140dd",1279,0.046026252,"nyt://article/e614a0af-9c6c-50b5-912a-cf401f74de9a",NA,"Trump Hacked the Media Right Before Our Eyes","Op-Ed Columnist","Op-Ed Columnist","Trump Hacked the Media Right Before Our Eyes",NA,NA,NA,"By ROSS DOUTHAT",NA
"139","https://www.nytimes.com/aponline/2018/03/28/technology/ap-us-tec-facebook-privacy-scandal.html","Facebook CEO Mark Zuckerberg plans to testify before Congress about the company's privacy practices in coming weeks, according to a person familiar with the matter.",NA,"AP","2018-03-28T16:27:05+0000","article","None","News","5abbc25b47de81a901218b58",425,0.007002068,"nyt://article/f0bc1244-3de4-530d-8051-c8cae9b32585",NA,"Zuckerberg Plans to Testify Before Congress",NA,NA,"Zuckerberg Plans to Testify Before Congress",NA,NA,NA,"By THE ASSOCIATED PRESS","THE ASSOCIATED PRESS"
